DeviceId,enter_date,enter_time,leave_time,length_minutes
943f9d4907a1b98ab99adec892eb5826,2022/05/14,2022-05-14T13:10:09.000Z,2022-05-14T18:32:14.000Z,322
9442c68d7af8eabcc5ab005e1995c371,2022/05/12,2022-05-12T15:41:41.000Z,2022-05-12T16:08:51.000Z,27
944910313660d8b58ca878b5402a1b94,2022/05/09,2022-05-09T01:47:59.000Z,2022-05-09T11:39:00.000Z,591
944910313660d8b58ca878b5402a1b94,2022/05/14,2022-05-14T11:40:16.000Z,2022-05-14T14:44:10.000Z,184
944910313660d8b58ca878b5402a1b94,2022/05/15,2022-05-15T11:40:16.000Z,2022-05-15T14:44:04.000Z,184
945ae442b8e067b66e215d985b4d71fe,2022/05/09,2022-05-09T21:37:41.000Z,2022-05-09T22:51:42.000Z,74
945b50a0d97cb0a0726ffdacec69b4bd,2022/05/10,2022-05-10T00:56:01.000Z,2022-05-10T19:31:04.000Z,1115
945e3db7c9396bcaecb66f8a25767597,2022/05/09,2022-05-09T17:34:35.000Z,2022-05-09T18:47:44.000Z,73
945e3db7c9396bcaecb66f8a25767597,2022/05/10,2022-05-10T04:21:44.000Z,2022-05-10T22:42:11.000Z,1100
945e3db7c9396bcaecb66f8a25767597,2022/05/11,2022-05-11T18:17:59.000Z,2022-05-11T20:05:02.000Z,107
945e3db7c9396bcaecb66f8a25767597,2022/05/13,2022-05-13T15:55:41.000Z,2022-05-13T22:13:47.000Z,378
945e3db7c9396bcaecb66f8a25767597,2022/05/15,2022-05-15T00:41:51.000Z,2022-05-15T21:04:00.000Z,1222
946db76664d46fcb360f73c5c8f9f7f3,2022/05/09,2022-05-09T17:07:47.000Z,2022-05-09T18:36:53.000Z,89
946f5f3e253a3e6f9036ce98112ee592,2022/05/09,2022-05-09T11:55:26.000Z,2022-05-09T18:53:05.000Z,418
946f5f3e253a3e6f9036ce98112ee592,2022/05/10,2022-05-10T12:39:46.000Z,2022-05-10T13:37:41.000Z,58
946f5f3e253a3e6f9036ce98112ee592,2022/05/11,2022-05-11T14:46:36.000Z,2022-05-11T21:16:02.000Z,389
946f5f3e253a3e6f9036ce98112ee592,2022/05/13,2022-05-13T14:51:47.000Z,2022-05-13T15:36:03.000Z,44
946f5f3e253a3e6f9036ce98112ee592,2022/05/14,2022-05-14T11:53:02.000Z,2022-05-14T23:11:01.000Z,678
946f5f3e253a3e6f9036ce98112ee592,2022/05/15,2022-05-15T12:28:32.000Z,2022-05-15T17:34:03.000Z,306
94709d63237031997488d07c5b8083a5,2022/05/09,2022-05-09T00:18:37.000Z,2022-05-09T20:46:07.000Z,1227
94709d63237031997488d07c5b8083a5,2022/05/10,2022-05-10T13:19:23.000Z,2022-05-10T21:44:17.000Z,505
94709d63237031997488d07c5b8083a5,2022/05/11,2022-05-11T00:41:54.000Z,2022-05-11T16:55:47.000Z,974
94709d63237031997488d07c5b8083a5,2022/05/12,2022-05-12T13:34:49.000Z,2022-05-12T22:48:36.000Z,554
94709d63237031997488d07c5b8083a5,2022/05/13,2022-05-13T18:58:19.000Z,2022-05-13T23:16:26.000Z,258
94709d63237031997488d07c5b8083a5,2022/05/15,2022-05-15T17:52:40.000Z,2022-05-15T23:09:57.000Z,317
9473c32dc11b1215d59b64086e6478bc,2022/05/09,2022-05-09T17:56:46.000Z,2022-05-09T19:08:41.000Z,72
9473c32dc11b1215d59b64086e6478bc,2022/05/10,2022-05-10T16:18:47.000Z,2022-05-10T22:37:34.000Z,379
9473c32dc11b1215d59b64086e6478bc,2022/05/11,2022-05-11T16:17:13.000Z,2022-05-11T21:14:20.000Z,297
9473c32dc11b1215d59b64086e6478bc,2022/05/12,2022-05-12T12:51:38.000Z,2022-05-12T22:03:46.000Z,552
9473c32dc11b1215d59b64086e6478bc,2022/05/13,2022-05-13T14:48:06.000Z,2022-05-13T21:38:31.000Z,410
94746405743addc2da8cbe292ce295ad,2022/05/14,2022-05-14T21:44:55.000Z,2022-05-14T22:22:08.000Z,37
94799dbf849275eea7e8deeb1699b21e,2022/05/09,2022-05-09T14:25:45.000Z,2022-05-09T17:26:13.000Z,180
94799dbf849275eea7e8deeb1699b21e,2022/05/10,2022-05-10T03:26:35.000Z,2022-05-10T22:41:12.000Z,1155
94799dbf849275eea7e8deeb1699b21e,2022/05/11,2022-05-11T04:59:15.000Z,2022-05-11T15:39:06.000Z,640
94799dbf849275eea7e8deeb1699b21e,2022/05/13,2022-05-13T13:33:15.000Z,2022-05-13T19:13:05.000Z,340
94799dbf849275eea7e8deeb1699b21e,2022/05/15,2022-05-15T02:17:45.000Z,2022-05-15T14:08:03.000Z,710
948c01e4030ebfedc1a1b7afeaa53dbe,2022/05/09,2022-05-09T19:41:48.000Z,2022-05-09T20:08:22.000Z,27
948c01e4030ebfedc1a1b7afeaa53dbe,2022/05/10,2022-05-10T15:16:56.000Z,2022-05-10T16:17:01.000Z,60
94932a6e80cfaa8c933c0c7ef80eb6b4,2022/05/10,2022-05-10T16:25:04.000Z,2022-05-10T23:30:00.000Z,425
94932a6e80cfaa8c933c0c7ef80eb6b4,2022/05/11,2022-05-11T15:57:27.000Z,2022-05-11T18:13:19.000Z,136
94932a6e80cfaa8c933c0c7ef80eb6b4,2022/05/12,2022-05-12T19:13:21.000Z,2022-05-12T22:43:58.000Z,211
94942537d171ba51feb9c48db334a961,2022/05/11,2022-05-11T21:58:30.000Z,2022-05-11T22:25:32.000Z,27
949d72c32e4e10e3b279869f98bf2b92,2022/05/09,2022-05-09T16:14:24.000Z,2022-05-09T16:24:30.000Z,10
949e014b4b9ca30526cda616751fdcf9,2022/05/11,2022-05-11T21:04:51.000Z,2022-05-11T21:22:49.000Z,18
94af5d647d0d8283fd2be1ebfd012cdb,2022/05/13,2022-05-13T13:21:09.000Z,2022-05-13T19:32:47.000Z,372
94b85f4eea200eda05132fd2935f5c96,2022/05/15,2022-05-15T01:48:47.000Z,2022-05-15T23:39:25.000Z,1311
94ba42108112b36e90abb6c3993fa1ec,2022/05/13,2022-05-13T14:53:00.000Z,2022-05-13T22:56:30.000Z,484
94ba42108112b36e90abb6c3993fa1ec,2022/05/15,2022-05-15T04:21:32.000Z,2022-05-15T04:54:09.000Z,33
94c8c7df551fea14b9f272190c14c9eb,2022/05/13,2022-05-13T21:54:15.000Z,2022-05-13T22:32:43.000Z,38
94cd7383c78b89f3aee175744454d24f,2022/05/11,2022-05-11T17:48:53.000Z,2022-05-11T20:04:49.000Z,136
94ce108b8e5278e626b8cf915ba341fd,2022/05/09,2022-05-09T15:11:55.000Z,2022-05-09T19:44:59.000Z,273
94ce108b8e5278e626b8cf915ba341fd,2022/05/10,2022-05-10T15:48:30.000Z,2022-05-10T19:44:59.000Z,236
94ce108b8e5278e626b8cf915ba341fd,2022/05/11,2022-05-11T15:50:42.000Z,2022-05-11T19:47:53.000Z,237
94ce108b8e5278e626b8cf915ba341fd,2022/05/13,2022-05-13T15:48:30.000Z,2022-05-13T20:12:33.000Z,264
94ce108b8e5278e626b8cf915ba341fd,2022/05/14,2022-05-14T15:49:55.000Z,2022-05-14T22:45:56.000Z,416
94ce108b8e5278e626b8cf915ba341fd,2022/05/15,2022-05-15T15:50:40.000Z,2022-05-15T20:12:38.000Z,262
94cf00143258b3c61c1f1b16d3b1974a,2022/05/10,2022-05-10T13:54:35.000Z,2022-05-10T23:29:58.000Z,575
94cf00143258b3c61c1f1b16d3b1974a,2022/05/11,2022-05-11T14:13:33.000Z,2022-05-11T23:30:24.000Z,557
94cf00143258b3c61c1f1b16d3b1974a,2022/05/13,2022-05-13T17:56:30.000Z,2022-05-13T23:10:41.000Z,314
94d6be606f973c0309b3a693b53ece96,2022/05/14,2022-05-14T00:30:24.000Z,2022-05-14T00:44:37.000Z,14
94e59fc7e8d1bd84b5bab119b52fc50a,2022/05/10,2022-05-10T18:59:34.000Z,2022-05-10T19:16:34.000Z,17
9500a4c177c15d37364ba166a20b8e9c,2022/05/10,2022-05-10T14:18:20.000Z,2022-05-10T14:31:47.000Z,13
9503418463a48055284908fb358e925c,2022/05/12,2022-05-12T02:12:04.000Z,2022-05-12T02:35:31.000Z,23
9503418463a48055284908fb358e925c,2022/05/15,2022-05-15T21:10:19.000Z,2022-05-15T21:37:53.000Z,28
950e18717cda20c69d0f41f7e4e7c1b3,2022/05/14,2022-05-14T23:42:35.000Z,2022-05-14T23:54:05.000Z,11
9513062c18ea5c6d8764e3cecd038dcb,2022/05/12,2022-05-12T13:05:16.000Z,2022-05-12T19:49:29.000Z,404
95188a01d3aac53875453eac16867b50,2022/05/10,2022-05-10T01:32:30.000Z,2022-05-10T16:09:00.000Z,877
95195c68343c0938c2ff8bf66a26a236,2022/05/09,2022-05-09T12:34:39.000Z,2022-05-09T21:31:05.000Z,536
95195c68343c0938c2ff8bf66a26a236,2022/05/15,2022-05-15T11:58:40.000Z,2022-05-15T23:30:00.000Z,691
952355f16b66f2e5223b63b5999c43fa,2022/05/13,2022-05-13T12:00:21.000Z,2022-05-13T12:16:15.000Z,16
953444802e8c6222436c301c48ce6652,2022/05/09,2022-05-09T13:08:12.000Z,2022-05-09T16:12:30.000Z,184
953444802e8c6222436c301c48ce6652,2022/05/10,2022-05-10T16:42:41.000Z,2022-05-10T23:05:35.000Z,383
953444802e8c6222436c301c48ce6652,2022/05/11,2022-05-11T13:16:40.000Z,2022-05-11T17:46:06.000Z,269
953444802e8c6222436c301c48ce6652,2022/05/12,2022-05-12T13:03:58.000Z,2022-05-12T14:52:44.000Z,109
953e19cc09dd591279a076df9b6a5dd6,2022/05/10,2022-05-10T13:27:03.000Z,2022-05-10T13:39:57.000Z,13
954f144718cb108949849e8232461819,2022/05/11,2022-05-11T18:54:40.000Z,2022-05-11T22:27:52.000Z,213
9552f17c30e3ef4a0e40f900ccf0c0f6,2022/05/09,2022-05-09T03:26:02.000Z,2022-05-09T20:06:00.000Z,1000
9552f17c30e3ef4a0e40f900ccf0c0f6,2022/05/10,2022-05-10T01:26:11.000Z,2022-05-10T22:24:51.000Z,1259
9552f17c30e3ef4a0e40f900ccf0c0f6,2022/05/11,2022-05-11T03:42:59.000Z,2022-05-11T20:12:59.000Z,990
9552f17c30e3ef4a0e40f900ccf0c0f6,2022/05/12,2022-05-12T13:00:54.000Z,2022-05-12T22:18:22.000Z,557
9552f17c30e3ef4a0e40f900ccf0c0f6,2022/05/13,2022-05-13T16:22:37.000Z,2022-05-13T22:45:19.000Z,383
9552f17c30e3ef4a0e40f900ccf0c0f6,2022/05/14,2022-05-14T11:51:58.000Z,2022-05-14T22:39:56.000Z,648
9552f17c30e3ef4a0e40f900ccf0c0f6,2022/05/15,2022-05-15T11:52:25.000Z,2022-05-15T20:09:12.000Z,497
955a6cfccccf53cd996fe994fcc69cae,2022/05/10,2022-05-10T06:17:34.000Z,2022-05-10T19:28:42.000Z,791
955a6cfccccf53cd996fe994fcc69cae,2022/05/11,2022-05-11T04:44:14.000Z,2022-05-11T15:33:02.000Z,649
955a6cfccccf53cd996fe994fcc69cae,2022/05/12,2022-05-12T05:11:14.000Z,2022-05-12T22:28:42.000Z,1037
955a6cfccccf53cd996fe994fcc69cae,2022/05/13,2022-05-13T05:12:40.000Z,2022-05-13T16:47:20.000Z,695
955a6cfccccf53cd996fe994fcc69cae,2022/05/15,2022-05-15T06:27:10.000Z,2022-05-15T23:37:20.000Z,1030
9562348ea62cd03bfd536ae262d08986,2022/05/09,2022-05-09T13:45:31.000Z,2022-05-09T15:49:18.000Z,124
9563ad4139793d3c31b12e551d6dcdc9,2022/05/09,2022-05-09T22:07:26.000Z,2022-05-09T22:23:01.000Z,16
95656f2037d3f66e706503f7c407e4df,2022/05/11,2022-05-11T20:44:42.000Z,2022-05-11T20:46:53.000Z,2
956c9a9d41888813d90d82fad0456b21,2022/05/13,2022-05-13T07:52:08.000Z,2022-05-13T08:09:44.000Z,18
9576490b3a7b5df572313036ace14f7c,2022/05/13,2022-05-13T13:51:48.000Z,2022-05-13T21:15:31.000Z,444
95793eb258695c4cad56875e66b6c781,2022/05/09,2022-05-09T06:40:25.000Z,2022-05-09T08:11:45.000Z,91
957cd039778393f96e6c157bbf88db2e,2022/05/09,2022-05-09T13:09:06.000Z,2022-05-09T14:17:40.000Z,69
957cd039778393f96e6c157bbf88db2e,2022/05/11,2022-05-11T12:55:30.000Z,2022-05-11T21:08:02.000Z,493
9586081da3e6cf5a0571970feb84d1ae,2022/05/15,2022-05-15T22:03:59.000Z,2022-05-15T23:26:48.000Z,83
958a1cf19d3e86959312d743aeb5be2e,2022/05/09,2022-05-09T04:52:47.000Z,2022-05-09T21:37:06.000Z,1004
9595a6261c0cc9de4682b2df1af245cb,2022/05/13,2022-05-13T03:06:50.000Z,2022-05-13T22:55:11.000Z,1188
959a1f48e1a3a97d8ba80850d96bb2e7,2022/05/09,2022-05-09T12:40:10.000Z,2022-05-09T12:55:43.000Z,16
959af9d65efdb0ec35618efb0bc357c2,2022/05/10,2022-05-10T21:39:16.000Z,2022-05-10T21:54:25.000Z,15
959c0f8d60f31e239b7f87e1e25f2b67,2022/05/12,2022-05-12T14:50:48.000Z,2022-05-12T15:47:24.000Z,57
95ab7960bd1b3d62ee67c3dcd6512f28,2022/05/10,2022-05-10T19:49:15.000Z,2022-05-10T20:26:54.000Z,38
95ab966acd88590484498bf92721aea8,2022/05/12,2022-05-12T16:07:36.000Z,2022-05-12T16:41:07.000Z,34
95aef519a518d0b4c1418b7930bb19c0,2022/05/10,2022-05-10T00:23:13.000Z,2022-05-10T13:22:03.000Z,779
95aef519a518d0b4c1418b7930bb19c0,2022/05/14,2022-05-14T01:57:49.000Z,2022-05-14T03:42:46.000Z,105
95b1791a757cb4fd12eeac9428140200,2022/05/15,2022-05-15T01:22:39.000Z,2022-05-15T23:26:19.000Z,1324
95b8cf883647c335ba5554e644ccce21,2022/05/11,2022-05-11T00:43:07.000Z,2022-05-11T22:47:24.000Z,1324
95b8cf883647c335ba5554e644ccce21,2022/05/13,2022-05-13T20:53:12.000Z,2022-05-13T22:53:06.000Z,120
95b8cf883647c335ba5554e644ccce21,2022/05/14,2022-05-14T03:03:53.000Z,2022-05-14T22:53:53.000Z,1190
95bb000fcf709dd268e7658261586e4c,2022/05/09,2022-05-09T00:45:09.000Z,2022-05-09T22:10:05.000Z,1285
95bb000fcf709dd268e7658261586e4c,2022/05/10,2022-05-10T04:05:37.000Z,2022-05-10T18:20:41.000Z,855
95bb000fcf709dd268e7658261586e4c,2022/05/11,2022-05-11T19:18:20.000Z,2022-05-11T20:08:11.000Z,50
95bb000fcf709dd268e7658261586e4c,2022/05/12,2022-05-12T01:21:20.000Z,2022-05-12T18:47:34.000Z,1046
95bf8c5b4213dbfa1c66adb8c34479b9,2022/05/13,2022-05-13T16:27:20.000Z,2022-05-13T22:29:24.000Z,362
95cd45c4189fb02b19811ba2951a6255,2022/05/11,2022-05-11T21:38:42.000Z,2022-05-11T22:12:09.000Z,33
95d5ba69d4709ff9d28e92f7109e57d9,2022/05/11,2022-05-11T05:25:35.000Z,2022-05-11T05:39:10.000Z,14
95d7f21a307294c479dd28e2fb4473f2,2022/05/13,2022-05-13T11:26:23.000Z,2022-05-13T16:15:03.000Z,289
95d8bbce4ca1b4ad688ee64f70571c4c,2022/05/09,2022-05-09T14:58:14.000Z,2022-05-09T15:28:09.000Z,30
95d8bbce4ca1b4ad688ee64f70571c4c,2022/05/10,2022-05-10T00:33:05.000Z,2022-05-10T22:42:43.000Z,1330
95e059ffa4197cf7b1fde5d316b19029,2022/05/09,2022-05-09T12:26:44.000Z,2022-05-09T19:31:04.000Z,424
95e059ffa4197cf7b1fde5d316b19029,2022/05/10,2022-05-10T12:26:54.000Z,2022-05-10T20:35:24.000Z,488
95e059ffa4197cf7b1fde5d316b19029,2022/05/11,2022-05-11T00:35:46.000Z,2022-05-11T23:30:42.000Z,1375
95e059ffa4197cf7b1fde5d316b19029,2022/05/12,2022-05-12T12:27:22.000Z,2022-05-12T23:40:22.000Z,673
95e059ffa4197cf7b1fde5d316b19029,2022/05/13,2022-05-13T05:15:01.000Z,2022-05-13T20:54:02.000Z,939
95e059ffa4197cf7b1fde5d316b19029,2022/05/15,2022-05-15T13:59:42.000Z,2022-05-15T14:18:39.000Z,19
95e33821f333389294ba24f5d5af1565,2022/05/11,2022-05-11T05:13:48.000Z,2022-05-11T18:38:13.000Z,804
95ea50dee04ce981885bc262e36fc843,2022/05/11,2022-05-11T20:36:55.000Z,2022-05-11T21:16:12.000Z,39
95ea50dee04ce981885bc262e36fc843,2022/05/13,2022-05-13T19:20:33.000Z,2022-05-13T21:01:38.000Z,101
95f529ed3b1a9f6179371342e59f26ff,2022/05/10,2022-05-10T14:07:12.000Z,2022-05-10T14:37:11.000Z,30
95ffeb4c80ff51e4631e149fb328553f,2022/05/09,2022-05-09T17:40:42.000Z,2022-05-09T18:04:03.000Z,23
95ffeb4c80ff51e4631e149fb328553f,2022/05/11,2022-05-11T19:01:43.000Z,2022-05-11T20:34:11.000Z,92
95ffeb4c80ff51e4631e149fb328553f,2022/05/12,2022-05-12T23:23:36.000Z,2022-05-12T23:54:38.000Z,31
960e213c0b83bbcd656d77ca662c7736,2022/05/15,2022-05-15T00:50:30.000Z,2022-05-15T23:28:17.000Z,1358
961364d9fa281a266db324c81b1b610e,2022/05/09,2022-05-09T18:34:05.000Z,2022-05-09T22:26:02.000Z,232
9613ef5c06a535be2db0f00704a9b7bf,2022/05/09,2022-05-09T10:53:10.000Z,2022-05-09T16:28:17.000Z,335
9613ef5c06a535be2db0f00704a9b7bf,2022/05/10,2022-05-10T11:37:16.000Z,2022-05-10T14:50:52.000Z,194
9613ef5c06a535be2db0f00704a9b7bf,2022/05/12,2022-05-12T11:30:43.000Z,2022-05-12T15:19:17.000Z,229
9613ef5c06a535be2db0f00704a9b7bf,2022/05/13,2022-05-13T10:47:25.000Z,2022-05-13T16:08:07.000Z,321
9613ef5c06a535be2db0f00704a9b7bf,2022/05/14,2022-05-14T11:05:30.000Z,2022-05-14T15:38:59.000Z,273
96182fb159206c71b2776e8e7a5a6366,2022/05/13,2022-05-13T12:12:51.000Z,2022-05-13T22:22:33.000Z,610
962c940051d7b027b01c89cee786c592,2022/05/09,2022-05-09T13:26:30.000Z,2022-05-09T13:39:49.000Z,13
9632052c647383eeb348f5a900ea7143,2022/05/09,2022-05-09T03:52:12.000Z,2022-05-09T22:21:29.000Z,1109
9632052c647383eeb348f5a900ea7143,2022/05/11,2022-05-11T07:09:46.000Z,2022-05-11T22:17:10.000Z,907
963d9fa804825e533346d7473b1724c7,2022/05/13,2022-05-13T18:51:00.000Z,2022-05-13T21:08:00.000Z,137
963d9fa804825e533346d7473b1724c7,2022/05/14,2022-05-14T18:49:09.000Z,2022-05-14T21:54:50.000Z,186
96473180005c04de56a8273fb419ab20,2022/05/10,2022-05-10T14:10:06.000Z,2022-05-10T14:46:39.000Z,37
964e4f5ab01e48029009f4491de96991,2022/05/09,2022-05-09T09:10:28.000Z,2022-05-09T23:29:10.000Z,859
964e4f5ab01e48029009f4491de96991,2022/05/10,2022-05-10T13:29:21.000Z,2022-05-10T21:21:39.000Z,472
964e4f5ab01e48029009f4491de96991,2022/05/11,2022-05-11T14:46:02.000Z,2022-05-11T21:50:04.000Z,424
964e4f5ab01e48029009f4491de96991,2022/05/13,2022-05-13T15:01:30.000Z,2022-05-13T23:18:23.000Z,497
964e4f5ab01e48029009f4491de96991,2022/05/14,2022-05-14T03:36:57.000Z,2022-05-14T23:40:56.000Z,1204
964e4f5ab01e48029009f4491de96991,2022/05/15,2022-05-15T15:01:30.000Z,2022-05-15T22:18:58.000Z,437
9656dadb103ffffd6972b3d5a750047d,2022/05/11,2022-05-11T18:34:25.000Z,2022-05-11T19:14:47.000Z,40
9659fdae2bebe0394f3374c38afa0399,2022/05/15,2022-05-15T11:35:31.000Z,2022-05-15T12:03:33.000Z,28
9663f4f702c5e3daf99cd66a2a660068,2022/05/10,2022-05-10T01:20:11.000Z,2022-05-10T21:44:27.000Z,1224
9663f4f702c5e3daf99cd66a2a660068,2022/05/11,2022-05-11T00:48:30.000Z,2022-05-11T21:28:16.000Z,1240
9663f4f702c5e3daf99cd66a2a660068,2022/05/12,2022-05-12T00:39:19.000Z,2022-05-12T21:45:17.000Z,1266
966be25b6d2a5745bbd3376db1b6d4dd,2022/05/14,2022-05-14T17:36:35.000Z,2022-05-14T17:46:49.000Z,10
966e6cd671dcb3aff0717fec9f2664f5,2022/05/10,2022-05-10T16:40:48.000Z,2022-05-10T18:23:12.000Z,102
96758f13c0aa8cf642cb88369aeaa201,2022/05/09,2022-05-09T15:29:31.000Z,2022-05-09T18:44:22.000Z,195
96758f13c0aa8cf642cb88369aeaa201,2022/05/10,2022-05-10T15:34:58.000Z,2022-05-10T21:31:32.000Z,357
96758f13c0aa8cf642cb88369aeaa201,2022/05/11,2022-05-11T14:59:43.000Z,2022-05-11T23:03:43.000Z,484
96758f13c0aa8cf642cb88369aeaa201,2022/05/12,2022-05-12T16:12:42.000Z,2022-05-12T23:38:48.000Z,446
967a6529f05c8f8cd2bd15a0bd90e893,2022/05/09,2022-05-09T15:44:35.000Z,2022-05-09T17:49:44.000Z,125
967a6529f05c8f8cd2bd15a0bd90e893,2022/05/15,2022-05-15T16:44:16.000Z,2022-05-15T18:04:06.000Z,80
9680e1466244848deeff187d3f687d8e,2022/05/13,2022-05-13T01:59:28.000Z,2022-05-13T14:40:07.000Z,761
96885203295a960dab794cc26c34463f,2022/05/09,2022-05-09T02:47:52.000Z,2022-05-09T23:09:11.000Z,1221
96885203295a960dab794cc26c34463f,2022/05/10,2022-05-10T14:24:49.000Z,2022-05-10T22:21:52.000Z,477
96885203295a960dab794cc26c34463f,2022/05/11,2022-05-11T00:28:59.000Z,2022-05-11T23:48:08.000Z,1399
96885203295a960dab794cc26c34463f,2022/05/13,2022-05-13T14:24:49.000Z,2022-05-13T22:41:43.000Z,497
96885203295a960dab794cc26c34463f,2022/05/14,2022-05-14T14:29:48.000Z,2022-05-14T23:14:00.000Z,524
96885203295a960dab794cc26c34463f,2022/05/15,2022-05-15T13:33:37.000Z,2022-05-15T23:48:28.000Z,615
969dc4dc103d3629b0fcb71c15790210,2022/05/11,2022-05-11T08:32:00.000Z,2022-05-11T22:37:18.000Z,845
96a6f716acb9e3476b2686a0a2e3a302,2022/05/09,2022-05-09T01:05:57.000Z,2022-05-09T22:59:09.000Z,1313
96a6f716acb9e3476b2686a0a2e3a302,2022/05/10,2022-05-10T21:48:08.000Z,2022-05-10T22:57:00.000Z,69
96a6f716acb9e3476b2686a0a2e3a302,2022/05/11,2022-05-11T13:18:07.000Z,2022-05-11T23:01:59.000Z,584
96a6f716acb9e3476b2686a0a2e3a302,2022/05/13,2022-05-13T13:51:57.000Z,2022-05-13T23:33:58.000Z,582
96a6f716acb9e3476b2686a0a2e3a302,2022/05/14,2022-05-14T13:18:07.000Z,2022-05-14T21:34:36.000Z,496
96a6f716acb9e3476b2686a0a2e3a302,2022/05/15,2022-05-15T13:20:04.000Z,2022-05-15T23:51:21.000Z,631
96bcad0bc70a28a76935eab8258da672,2022/05/13,2022-05-13T13:32:03.000Z,2022-05-13T14:36:33.000Z,64
96bd450f2c741984d6d48b7eb65b97e1,2022/05/13,2022-05-13T02:04:17.000Z,2022-05-13T14:46:46.000Z,762
96bd450f2c741984d6d48b7eb65b97e1,2022/05/15,2022-05-15T01:48:23.000Z,2022-05-15T13:48:57.000Z,721
96bea316b08f68d013dc0d146e216b4c,2022/05/11,2022-05-11T14:10:39.000Z,2022-05-11T14:32:50.000Z,22
96c08c3b23d40de8530f8674d7f209eb,2022/05/12,2022-05-12T00:44:52.000Z,2022-05-12T04:54:57.000Z,250
96cd0f26bad577828286b51c30efe724,2022/05/09,2022-05-09T12:59:47.000Z,2022-05-09T16:14:02.000Z,194
96cd0f26bad577828286b51c30efe724,2022/05/10,2022-05-10T13:10:37.000Z,2022-05-10T18:40:06.000Z,329
96cd0f26bad577828286b51c30efe724,2022/05/11,2022-05-11T15:46:12.000Z,2022-05-11T23:47:01.000Z,481
96cd0f26bad577828286b51c30efe724,2022/05/12,2022-05-12T13:20:00.000Z,2022-05-12T21:21:07.000Z,481
96cd0f26bad577828286b51c30efe724,2022/05/13,2022-05-13T15:08:22.000Z,2022-05-13T21:27:07.000Z,379
96dab7c1d4a017c85a20d956f4d46cb9,2022/05/13,2022-05-13T13:25:18.000Z,2022-05-13T14:38:03.000Z,73
96dbd32e09b38f27682388587dcb988f,2022/05/15,2022-05-15T20:24:15.000Z,2022-05-15T20:46:39.000Z,22
96efa7ec1307f5fcc6ea509b27cef254,2022/05/13,2022-05-13T14:38:04.000Z,2022-05-13T16:02:20.000Z,84
970903127e65e7bfd869dd0e3a6e739c,2022/05/09,2022-05-09T14:20:22.000Z,2022-05-09T23:41:11.000Z,561
970903127e65e7bfd869dd0e3a6e739c,2022/05/10,2022-05-10T14:14:30.000Z,2022-05-10T18:30:32.000Z,256
970903127e65e7bfd869dd0e3a6e739c,2022/05/11,2022-05-11T14:16:05.000Z,2022-05-11T23:43:53.000Z,568
970903127e65e7bfd869dd0e3a6e739c,2022/05/12,2022-05-12T14:17:53.000Z,2022-05-12T23:33:31.000Z,556
97125d1f0814acef24b2a93522871085,2022/05/13,2022-05-13T11:42:55.000Z,2022-05-13T22:30:52.000Z,648
97125d1f0814acef24b2a93522871085,2022/05/14,2022-05-14T11:42:55.000Z,2022-05-14T21:53:23.000Z,610
971a02de79316fad09e92b72e7cddc37,2022/05/10,2022-05-10T18:32:43.000Z,2022-05-10T19:12:02.000Z,39
971b21e0e5b279d369125e0bc56716fa,2022/05/09,2022-05-09T20:54:26.000Z,2022-05-09T21:10:38.000Z,16
971b21e0e5b279d369125e0bc56716fa,2022/05/12,2022-05-12T00:47:31.000Z,2022-05-12T21:54:06.000Z,1267
9726575be09c1cb6b3d7ba97487c5397,2022/05/13,2022-05-13T02:18:16.000Z,2022-05-13T21:01:44.000Z,1123
9727e974790fdbbfedbcae444c1c4ef7,2022/05/13,2022-05-13T18:44:48.000Z,2022-05-13T19:17:36.000Z,33
9728e6aa0715b37b8892c862bc949171,2022/05/09,2022-05-09T15:17:28.000Z,2022-05-09T22:18:49.000Z,421
9728e6aa0715b37b8892c862bc949171,2022/05/10,2022-05-10T15:48:26.000Z,2022-05-10T22:36:42.000Z,408
9728e6aa0715b37b8892c862bc949171,2022/05/11,2022-05-11T15:45:43.000Z,2022-05-11T22:01:38.000Z,376
972daf569ba3daa7d50cf3f9a3434f70,2022/05/10,2022-05-10T18:24:09.000Z,2022-05-10T21:43:22.000Z,199
972daf569ba3daa7d50cf3f9a3434f70,2022/05/11,2022-05-11T17:35:23.000Z,2022-05-11T19:43:31.000Z,128
972daf569ba3daa7d50cf3f9a3434f70,2022/05/12,2022-05-12T21:54:40.000Z,2022-05-12T23:47:01.000Z,112
97314cbee15681cdd6bc103bf496a3b4,2022/05/11,2022-05-11T21:05:42.000Z,2022-05-11T22:56:15.000Z,111
97314cbee15681cdd6bc103bf496a3b4,2022/05/12,2022-05-12T00:27:34.000Z,2022-05-12T23:54:11.000Z,1407
97314cbee15681cdd6bc103bf496a3b4,2022/05/13,2022-05-13T13:47:34.000Z,2022-05-13T17:42:10.000Z,235
9739f7d4b9fbab6c26ab7e5058f9e5bc,2022/05/09,2022-05-09T12:25:44.000Z,2022-05-09T23:10:44.000Z,645
9739f7d4b9fbab6c26ab7e5058f9e5bc,2022/05/10,2022-05-10T12:48:34.000Z,2022-05-10T21:52:08.000Z,544
9739f7d4b9fbab6c26ab7e5058f9e5bc,2022/05/12,2022-05-12T12:20:26.000Z,2022-05-12T14:04:25.000Z,104
